timestamp,x,y,theta,vx,wz
1782675355.059789,-7.0888,24.7956,-2.9811,0.3934,0.0849
1782675355.109755,-7.1084,24.7924,-2.9769,0.3930,0.1190
1782675355.159706,-7.1280,24.7891,-2.9709,0.3930,0.1760
1782675355.209764,-7.1476,24.7858,-2.9622,0.3995,0.1348
1782675355.259724,-7.1674,24.7822,-2.9556,0.4000,0.0595
1782675355.309918,-7.1871,24.7785,-2.9526,0.4000,0.0606
1782675355.359809,-7.2069,24.7747,-2.9496,0.4000,0.0449
1782675355.409893,-7.2267,24.7709,-2.9474,0.4000,0.0818
1782675355.460016,-7.2464,24.7670,-2.9433,0.4000,0.0564
1782675355.509830,-7.2661,24.7630,-2.9405,0.4000,0.0704
1782675355.559789,-7.2859,24.7590,-2.9370,0.4000,0.0881
1782675355.609843,-7.3055,24.7549,-2.9326,0.4000,0.0424
1782675355.659893,-7.3252,24.7507,-2.9305,0.4000,0.0595
1782675355.709934,-7.3448,24.7465,-2.9275,0.4000,0.0763
1782675355.759996,-7.3645,24.7423,-2.9237,0.4000,-0.0139
1782675355.809940,-7.3842,24.7379,-2.9244,0.4000,0.0040
1782675355.859839,-7.4038,24.7336,-2.9242,0.4000,0.0356
1782675355.909850,-7.4234,24.7292,-2.9224,0.4000,0.0919
1782675355.959886,-7.4431,24.7249,-2.9177,0.4000,0.1330
1782675356.009873,-7.4627,24.7204,-2.9110,0.4000,0.1475
1782675356.059761,-7.4823,24.7158,-2.9036,0.4000,0.1348
1782675356.109710,-7.5018,24.7110,-2.8968,0.4000,0.1187
1782675356.159717,-7.5214,24.7062,-2.8909,0.4000,0.1115
1782675356.209749,-7.5408,24.7012,-2.8852,0.4000,0.1141
1782675356.259738,-7.5603,24.6961,-2.8795,0.4000,0.1045
1782675356.309722,-7.5797,24.6909,-2.8743,0.4000,0.1202
1782675356.359742,-7.5991,24.6856,-2.8682,0.4000,0.1657
1782675356.409740,-7.6185,24.6801,-2.8599,0.4000,0.1302
1782675356.459764,-7.6378,24.6745,-2.8533,0.4000,0.1155
1782675356.509811,-7.6571,24.6688,-2.8475,0.4000,0.1768
1782675356.560021,-7.6764,24.6630,-2.8386,0.4000,0.1250
1782675356.609744,-7.6956,24.6570,-2.8323,0.4000,0.1350
1782675356.659750,-7.7147,24.6508,-2.8255,0.4000,0.1004
1782675356.709761,-7.7338,24.6446,-2.8204,0.4000,0.2016
1782675356.759735,-7.7530,24.6382,-2.8103,0.4000,0.0879
1782675356.809753,-7.7720,24.6317,-2.8059,0.4000,0.1244
1782675356.859856,-7.7911,24.6250,-2.7996,0.4000,0.1175
1782675356.909943,-7.8100,24.6183,-2.7937,0.4000,0.2003
1782675356.959884,-7.8290,24.6114,-2.7836,0.4000,0.2592
1782675357.009810,-7.8478,24.6043,-2.7706,0.4000,0.2149
1782675357.059762,-7.8666,24.5970,-2.7598,0.4000,0.2838
1782675357.109749,-7.8854,24.5895,-2.7455,0.4000,0.3125
1782675357.159844,-7.9039,24.5818,-2.7298,0.4000,0.3489
1782675357.209957,-7.9223,24.5737,-2.7120,0.4000,1.6952
1782675357.309987,-7.9408,24.5652,-2.7014,0.4000,0.4735
1782675357.360025,-7.9590,24.5567,-2.6778,0.3992,0.4967
1782675357.409969,-7.9768,24.5477,-2.6528,0.3934,0.5600
1782675357.460007,-7.9942,24.5384,-2.6247,0.3930,0.6109
1782675357.509861,-8.0114,24.5287,-2.5939,0.3930,0.6512
1782675357.559939,-8.0283,24.5184,-2.5612,0.3946,0.7030
1782675357.610360,-8.0451,24.5074,-2.5259,0.3996,0.7319
1782675357.659844,-8.0615,24.4958,-2.4889,0.4000,0.8880
1782675357.709853,-8.0775,24.4836,-2.4445,0.4000,0.5775
1782675357.759730,-8.0929,24.4706,-2.4155,0.4000,0.4783
1782675357.810805,-8.1080,24.4573,-2.3915,0.4000,0.5313
1782675357.859877,-8.1227,24.4436,-2.3648,0.4000,0.4055
1782675357.909763,-8.1370,24.4295,-2.3445,0.4000,0.4025
1782675357.959795,-8.1511,24.4151,-2.3243,0.4000,0.2461
1782675358.009909,-8.1648,24.4004,-2.3120,0.4000,0.1526
1782675358.059771,-8.1785,24.3855,-2.3043,0.4000,0.1462
1782675358.109787,-8.1919,24.3706,-2.2969,0.4000,0.1383
1782675358.159730,-8.2053,24.3556,-2.2900,0.4000,0.1392
1782675358.209884,-8.2185,24.3404,-2.2830,0.4000,0.1287
1782675358.259747,-8.2317,24.3252,-2.2765,0.4000,0.1012
1782675358.309828,-8.2447,24.3099,-2.2714,0.4000,0.1066
1782675358.359756,-8.2577,24.2945,-2.2660,0.4000,0.0975
1782675358.409850,-8.2706,24.2790,-2.2611,0.4000,0.0962
1782675358.459779,-8.2834,24.2635,-2.2563,0.4000,0.1182
1782675358.509691,-8.2962,24.2479,-2.2503,0.4000,0.0981
1782675358.559732,-8.3088,24.2323,-2.2454,0.4000,0.0160
1782675358.609717,-8.3214,24.2165,-2.2446,0.4000,0.1487
1782675358.659775,-8.3339,24.2008,-2.2371,0.4000,0.1489
1782675358.709808,-8.3464,24.1849,-2.2296,0.4000,0.1356
1782675358.759843,-8.3588,24.1690,-2.2227,0.4000,0.1363
1782675358.809862,-8.3710,24.1530,-2.2159,0.4000,0.1266
1782675358.859847,-8.3831,24.1369,-2.2095,0.4000,0.1110
1782675358.909956,-8.3951,24.1208,-2.2039,0.4000,0.1538
1782675358.959791,-8.4070,24.1045,-2.1962,0.4000,0.1313
1782675359.011024,-8.4187,24.0882,-2.1896,0.4000,0.1457
1782675359.059889,-8.4304,24.0718,-2.1822,0.4000,0.1429
1782675359.110143,-8.4420,24.0554,-2.1750,0.4000,0.1081
1782675359.159927,-8.4535,24.0386,-2.1695,0.4000,0.1330
1782675359.209845,-8.4648,24.0221,-2.1628,0.4000,0.1370
1782675359.259804,-8.4760,24.0055,-2.1559,0.4000,0.1417
1782675359.309994,-8.4871,23.9887,-2.1488,0.4000,0.1516
1782675359.360020,-8.4981,23.9719,-2.1412,0.4000,0.1324
1782675359.409829,-8.5091,23.9547,-2.1345,0.4000,0.1327
1782675359.459797,-8.5197,23.9378,-2.1278,0.4000,0.1748
1782675359.509759,-8.5304,23.9208,-2.1190,0.4000,0.1257
1782675359.559811,-8.5408,23.9036,-2.1127,0.4000,0.1343
1782675359.609818,-8.5512,23.8864,-2.1059,0.4000,0.1300
1782675359.659796,-8.5615,23.8691,-2.0994,0.4000,0.1184
1782675359.709751,-8.5716,23.8517,-2.0934,0.4000,0.1326
1782675359.759822,-8.5817,23.8342,-2.0868,0.4000,0.1401
1782675359.809779,-8.5916,23.8167,-2.0797,0.4000,0.1167
1782675359.859783,-8.6014,23.7992,-2.0739,0.4000,0.1107
1782675359.909811,-8.6111,23.7816,-2.0683,0.4000,0.1368
1782675359.959771,-8.6207,23.7639,-2.0614,0.4000,0.1253
1782675360.009804,-8.6302,23.7461,-2.0551,0.4000,0.1373
1782675360.059763,-8.6395,23.7283,-2.0482,0.4000,0.1366
1782675360.110089,-8.6488,23.7105,-2.0413,0.4000,0.1197
1782675360.159801,-8.6579,23.6925,-2.0353,0.4000,0.1171
1782675360.209838,-8.6669,23.6745,-2.0294,0.4000,0.1678
1782675360.259782,-8.6759,23.6564,-2.0209,0.4000,0.1925
1782675360.310322,-8.6846,23.6382,-2.0112,0.4000,0.2626
1782675360.360321,-8.6932,23.6201,-1.9980,0.4000,0.3956
1782675360.410837,-8.7015,23.6018,-1.9780,0.4000,0.7381
1782675360.459931,-8.7095,23.5833,-1.9407,0.4000,0.9070
1782675360.509965,-8.7167,23.5645,-1.8951,0.4000,1.0081
1782675360.559731,-8.7232,23.5455,-1.8443,0.4000,1.1294
1782675360.609941,-8.7286,23.5261,-1.7877,0.4000,0.9572
1782675360.659883,-8.7329,23.5065,-1.7396,0.4000,0.8102
1782675360.709833,-8.7363,23.4867,-1.6989,0.4000,0.7063
1782675360.759877,-8.7388,23.4667,-1.6634,0.4000,0.5394
1782675360.809983,-8.7407,23.4466,-1.6363,0.4000,0.4732
1782675360.859769,-8.7420,23.4266,-1.6126,0.4000,0.3559
1782675360.910944,-8.7429,23.4064,-1.5947,0.4000,0.2070
1782675360.959750,-8.7433,23.3863,-1.5843,0.4000,0.1623
1782675361.009709,-8.7436,23.3663,-1.5762,0.4000,0.1150
1782675361.059743,-8.7437,23.3461,-1.5704,0.4000,0.0775
1782675361.109708,-8.7437,23.3260,-1.5665,0.4000,0.0895
1782675361.159793,-8.7436,23.3059,-1.5620,0.4000,0.0873
1782675361.209734,-8.7434,23.2858,-1.5576,0.4000,0.1022
1782675361.259768,-8.7432,23.2657,-1.5525,0.4000,0.0680
1782675361.309937,-8.7428,23.2456,-1.5491,0.4000,0.0250
1782675361.359777,-8.7424,23.2255,-1.5479,0.4000,0.0221
1782675361.409761,-8.7419,23.2054,-1.5467,0.4000,0.0171
1782675361.459857,-8.7414,23.1853,-1.5459,0.4000,0.0060
1782675361.509995,-8.7409,23.1652,-1.5456,0.4000,0.0501
1782675361.559830,-8.7404,23.1451,-1.5431,0.4000,0.0360
1782675361.609763,-8.7399,23.1250,-1.5412,0.4000,0.0902
1782675361.659765,-8.7393,23.1049,-1.5367,0.4000,0.0828
1782675361.709735,-8.7386,23.0848,-1.5325,0.4000,0.1003
1782675361.759773,-8.7378,23.0647,-1.5274,0.4000,0.1315
1782675361.809721,-8.7369,23.0446,-1.5208,0.4000,0.1166
1782675361.860128,-8.7359,23.0246,-1.5150,0.4000,0.1135
1782675361.909922,-8.7348,23.0043,-1.5092,0.4000,0.1487
1782675361.959907,-8.7336,22.9843,-1.5017,0.4000,0.1768
1782675362.009902,-8.7322,22.9642,-1.4928,0.4000,0.1580
1782675362.059935,-8.7306,22.9441,-1.4849,0.4000,0.1429
1782675362.110135,-8.7289,22.9241,-1.4777,0.4000,0.1383
1782675362.159843,-8.7270,22.9041,-1.4707,0.4000,0.1199
1782675362.209953,-8.7250,22.8840,-1.4647,0.4000,0.1533
1782675362.259962,-8.7229,22.8640,-1.4569,0.4000,0.1639
1782675362.309824,-8.7206,22.8440,-1.4486,0.4000,0.1791
1782675362.359919,-8.7181,22.8240,-1.4397,0.4000,0.1220
1782675362.409977,-8.7155,22.8041,-1.4335,0.4000,0.1717
1782675362.460135,-8.7127,22.7842,-1.4249,0.4000,0.1352
1782675362.509831,-8.7098,22.7642,-1.4180,0.4000,0.1595
1782675362.559901,-8.7067,22.7444,-1.4100,0.4000,0.1424
1782675362.609814,-8.7035,22.7244,-1.4028,0.4000,0.1498
1782675362.659719,-8.7002,22.7047,-1.3954,0.4000,0.0916
1782675362.709763,-8.6967,22.6849,-1.3907,0.4000,0.1476
1782675362.759707,-8.6930,22.6651,-1.3833,0.4000,0.0809
1782675362.809918,-8.6893,22.6454,-1.3793,0.4000,0.0893
1782675362.859731,-8.6855,22.6256,-1.3748,0.4000,0.0921
1782675362.909727,-8.6815,22.6058,-1.3701,0.4000,0.1286
1782675362.959860,-8.6775,22.5861,-1.3636,0.4000,0.2024
1782675363.009722,-8.6734,22.5664,-1.3535,0.4000,0.1902
1782675363.059839,-8.6691,22.5468,-1.3440,0.4000,0.1509
1782675363.109774,-8.6645,22.5271,-1.3363,0.4000,0.2759
1782675363.159795,-8.6598,22.5076,-1.3225,0.4000,0.3332
1782675363.209744,-8.6549,22.4881,-1.3057,0.4000,0.3026
1782675363.259800,-8.6496,22.4686,-1.2906,0.4000,0.2683
1782675363.309912,-8.6440,22.4492,-1.2772,0.4000,0.3513
1782675363.359777,-8.6382,22.4300,-1.2597,0.4000,0.2415
1782675363.409895,-8.6320,22.4108,-1.2476,0.4000,0.3469
1782675363.460002,-8.6257,22.3917,-1.2301,0.4000,0.4582
1782675363.509818,-8.6189,22.3728,-1.2071,0.4000,0.3530
1782675363.559833,-8.6118,22.3540,-1.1894,0.4000,0.2976
1782675363.609891,-8.6042,22.3352,-1.1744,0.4000,0.1672
1782675363.659982,-8.5965,22.3167,-1.1661,0.4000,0.1304
1782675363.710177,-8.5886,22.2982,-1.1596,0.4000,-0.0272
1782675363.759889,-8.5805,22.2797,-1.1609,0.4000,0.0218
1782675363.809780,-8.5725,22.2612,-1.1599,0.4000,0.0138
1782675363.859883,-8.5644,22.2428,-1.1591,0.4000,0.0527
1782675363.909901,-8.5564,22.2243,-1.1565,0.4000,0.1062
1782675363.959756,-8.5482,22.2057,-1.1511,0.4000,0.0743
1782675364.009800,-8.5400,22.1873,-1.1473,0.4000,0.0789
1782675364.059846,-8.5317,22.1690,-1.1434,0.4000,0.0707
1782675364.109764,-8.5234,22.1507,-1.1398,0.4000,0.1181
1782675364.159852,-8.5150,22.1324,-1.1339,0.4000,0.0800
1782675364.209753,-8.5064,22.1141,-1.1298,0.4000,0.1032
1782675364.259748,-8.4979,22.0960,-1.1246,0.4000,0.1105
1782675364.309716,-8.4892,22.0778,-1.1191,0.4000,0.1293
1782675364.359744,-8.4804,22.0598,-1.1126,0.4000,0.1064
1782675364.409730,-8.4715,22.0417,-1.1072,0.4000,0.1254
1782675364.459769,-8.4625,22.0237,-1.1009,0.4000,0.1104
1782675364.509736,-8.4534,22.0058,-1.0953,0.4000,0.1575
1782675364.559695,-8.4442,21.9879,-1.0874,0.4000,0.1497
1782675364.609842,-8.4349,21.9701,-1.0799,0.4000,0.1317
1782675364.659738,-8.4254,21.9524,-1.0733,0.4000,0.1294
1782675364.709826,-8.4158,21.9347,-1.0668,0.4000,0.1590
1782675364.759777,-8.4061,21.9171,-1.0588,0.4000,0.1832
1782675364.809723,-8.3962,21.8996,-1.0495,0.4000,0.2037
1782675364.859848,-8.3862,21.8821,-1.0393,0.4000,0.1472
1782675364.909738,-8.3760,21.8647,-1.0319,0.4000,0.1942
1782675364.959799,-8.3657,21.8475,-1.0222,0.4000,0.2570
1782675365.009805,-8.3552,21.8303,-1.0093,0.4000,0.2362
1782675365.059789,-8.3444,21.8132,-0.9974,0.4000,0.2337
1782675365.109765,-8.3335,21.7963,-0.9856,0.4000,0.2984
1782675365.159746,-8.3224,21.7795,-0.9707,0.4000,0.2524
1782675365.209868,-8.3110,21.7630,-0.9581,0.4000,0.2781
1782675365.309963,-8.2993,21.7463,-0.9440,0.4000,0.4185
1782675365.359845,-8.2876,21.7301,-0.9230,0.4000,0.4331
1782675365.410023,-8.2755,21.7141,-0.9012,0.4000,0.4746
1782675365.459872,-8.2630,21.6983,-0.8773,0.4000,0.4314
1782675365.509881,-8.2501,21.6828,-0.8557,0.4000,0.3379
1782675365.560235,-8.2368,21.6676,-0.8386,0.4000,0.2671
1782675365.609934,-8.2234,21.6526,-0.8252,0.4000,0.1792
1782675365.659808,-8.2097,21.6378,-0.8162,0.4000,0.1565
1782675365.709875,-8.1958,21.6230,-0.8083,0.4000,0.1021
1782675365.759823,-8.1821,21.6086,-0.8032,0.4000,0.1008
1782675365.809935,-8.1681,21.5941,-0.7982,0.4000,0.0866
1782675365.859753,-8.1540,21.5797,-0.7938,0.4000,0.0908
1782675365.909733,-8.1399,21.5654,-0.7892,0.4000,0.0976
1782675365.959771,-8.1257,21.5511,-0.7843,0.4000,0.0871
1782675366.009724,-8.1115,21.5369,-0.7799,0.4000,0.1465
1782675366.059816,-8.0972,21.5227,-0.7726,0.4000,0.1142
1782675366.109719,-8.0828,21.5087,-0.7668,0.4000,0.1143
1782675366.159749,-8.0683,21.4947,-0.7611,0.4000,0.1017
1782675366.209794,-8.0537,21.4808,-0.7559,0.4000,0.1307
1782675366.259766,-8.0391,21.4670,-0.7494,0.4000,0.1294
1782675366.309750,-8.0244,21.4533,-0.7428,0.4000,0.1365
1782675366.359721,-8.0096,21.4397,-0.7360,0.4000,0.0992
1782675366.409774,-7.9947,21.4262,-0.7310,0.4000,0.1138
1782675366.459707,-7.9797,21.4128,-0.7253,0.4000,0.1358
1782675366.509787,-7.9646,21.3995,-0.7184,0.4000,0.1281
1782675366.559778,-7.9495,21.3862,-0.7120,0.4000,0.1277
1782675366.609719,-7.9342,21.3731,-0.7055,0.4000,0.1594
1782675366.659920,-7.9189,21.3600,-0.6975,0.4000,0.1171
1782675366.709827,-7.9034,21.3470,-0.6916,0.4000,0.1499
1782675366.759767,-7.8879,21.3342,-0.6840,0.4000,0.1586
1782675366.809835,-7.8723,21.3215,-0.6760,0.4000,0.1494
1782675366.859820,-7.8566,21.3089,-0.6686,0.4000,0.0900
1782675366.909906,-7.8405,21.2962,-0.6639,0.4000,0.1214
1782675366.959844,-7.8247,21.2838,-0.6578,0.4000,0.1354
1782675367.009939,-7.8087,21.2715,-0.6510,0.4000,0.1327
1782675367.059767,-7.7928,21.2593,-0.6443,0.4000,0.1198
1782675367.109923,-7.7767,21.2472,-0.6383,0.4000,0.1511
1782675367.159891,-7.7605,21.2352,-0.6307,0.4000,0.1412
1782675367.209984,-7.7442,21.2233,-0.6236,0.4000,0.0794
1782675367.260064,-7.7278,21.2115,-0.6195,0.4000,0.1185
1782675367.309793,-7.7114,21.1998,-0.6136,0.4000,0.0945
1782675367.359890,-7.6950,21.1883,-0.6088,0.4000,0.1839
1782675367.410257,-7.6785,21.1768,-0.5996,0.4000,0.1687
1782675367.459721,-7.6618,21.1653,-0.5910,0.4000,0.2795
1782675367.509821,-7.6449,21.1540,-0.5766,0.4000,0.4796
1782675367.559775,-7.6283,21.1432,-0.5530,0.4000,0.4606
1782675367.609808,-7.6112,21.1327,-0.5298,0.4000,0.5730
1782675367.659730,-7.5938,21.1225,-0.5011,0.4000,0.5167
1782675367.710085,-7.5762,21.1129,-0.4751,0.4000,0.5353
1782675367.759805,-7.5583,21.1037,-0.4482,0.4000,0.5116
1782675367.809754,-7.5402,21.0949,-0.4225,0.4000,0.4286
1782675367.859745,-7.5216,21.0866,-0.4007,0.4000,0.4385
1782675367.909729,-7.5033,21.0788,-0.3790,0.4000,0.2688
1782675367.959901,-7.4846,21.0714,-0.3655,0.4000,0.3361
1782675368.009794,-7.4658,21.0642,-0.3486,0.4000,0.2843
1782675368.059751,-7.4470,21.0574,-0.3343,0.4000,0.2073
1782675368.109735,-7.4280,21.0508,-0.3239,0.4000,0.1695
1782675368.159771,-7.4089,21.0444,-0.3154,0.4000,0.1165
1782675368.209773,-7.3898,21.0381,-0.3096,0.4000,0.1183
1782675368.259715,-7.3706,21.0320,-0.3036,0.4000,0.0976
1782675368.309853,-7.3514,21.0260,-0.2987,0.4000,0.0994
1782675368.359718,-7.3322,21.0201,-0.2937,0.4000,0.1186
1782675368.410061,-7.3130,21.0143,-0.2878,0.4000,0.1127
1782675368.459868,-7.2937,21.0085,-0.2821,0.4000,0.0966
1782675368.509937,-7.2743,21.0029,-0.2772,0.4000,0.0932
1782675368.559925,-7.2550,20.9974,-0.2725,0.4000,0.1200
1782675368.609924,-7.2356,20.9920,-0.2665,0.4000,0.1028
1782675368.660201,-7.2162,20.9867,-0.2613,0.4000,0.0763
1782675368.709945,-7.1967,20.9815,-0.2574,0.4000,0.1310
1782675368.759957,-7.1772,20.9764,-0.2508,0.4000,0.1310
1782675368.809845,-7.1576,20.9714,-0.2442,0.4000,0.0840
1782675368.859903,-7.1380,20.9665,-0.2399,0.4000,0.1708
1782675368.909817,-7.1185,20.9617,-0.2313,0.4000,0.1518
1782675368.959808,-7.0989,20.9571,-0.2237,0.4000,0.1450
1782675369.009941,-7.0793,20.9526,-0.2164,0.4000,0.1432
1782675369.059910,-7.0596,20.9483,-0.2092,0.4000,0.1662
1782675369.109823,-7.0400,20.9441,-0.2008,0.4000,0.1472
1782675369.159978,-7.0200,20.9401,-0.1933,0.4000,0.1526
1782675369.209757,-7.0003,20.9362,-0.1857,0.4000,0.1179
1782675369.259985,-6.9806,20.9325,-0.1797,0.4000,0.0991
1782675369.309831,-6.9609,20.9289,-0.1748,0.4000,0.0580
1782675369.359711,-6.9413,20.9255,-0.1719,0.3886,-0.0712
1782675369.409724,-6.9223,20.9223,-0.1754,0.3788,-0.1233
1782675369.459728,-6.9036,20.9190,-0.1816,0.3773,-0.2334
1782675369.509939,-6.8849,20.9156,-0.1933,0.3772,-0.2820
1782675369.559780,-6.8662,20.9119,-0.2075,0.3821,-0.3273
1782675369.609750,-6.8469,20.9077,-0.2239,0.3988,-0.2869
1782675369.659806,-6.8273,20.9032,-0.2383,0.3999,-0.2438
1782675369.709755,-6.8077,20.8985,-0.2505,0.4000,-0.1237
1782675369.759816,-6.7883,20.8935,-0.2567,0.4000,-0.0883
1782675369.809820,-6.7688,20.8884,-0.2611,0.4000,-0.0495
1782675369.859774,-6.7494,20.8832,-0.2636,0.4000,-0.0715
1782675369.909764,-6.7300,20.8780,-0.2672,0.4000,-0.0602
1782675369.959747,-6.7106,20.8727,-0.2702,0.4000,-0.0181
1782675370.009703,-6.6912,20.8673,-0.2712,0.4000,-0.0642
1782675370.059765,-6.6719,20.8619,-0.2744,0.4000,-0.0834
1782675370.109784,-6.6524,20.8565,-0.2785,0.4000,0.0089
1782675370.159859,-6.6331,20.8509,-0.2781,0.4000,-0.0020
1782675370.209982,-6.6137,20.8454,-0.2782,0.4000,0.0423
1782675370.259898,-6.5944,20.8399,-0.2761,0.4000,0.0343
1782675370.309758,-6.5750,20.8344,-0.2743,0.4000,0.0267
1782675370.360020,-6.5556,20.8289,-0.2730,0.4000,0.0404
1782675370.409911,-6.5363,20.8235,-0.2710,0.4000,-0.0040
1782675370.460127,-6.5168,20.8181,-0.2712,0.4000,0.0172
1782675370.509831,-6.4975,20.8127,-0.2703,0.4000,0.0208
1782675370.559869,-6.4781,20.8074,-0.2693,0.4000,0.0119
1782675370.609872,-6.4587,20.8020,-0.2686,0.4000,0.0279
1782675370.659800,-6.4393,20.7967,-0.2672,0.4000,-0.0146
1782675370.709929,-6.4199,20.7913,-0.2679,0.4000,-0.0258
1782675370.759991,-6.4005,20.7860,-0.2692,0.4000,-0.0468
1782675370.809901,-6.3810,20.7807,-0.2716,0.4000,-0.2098
1782675370.860103,-6.3616,20.7752,-0.2823,0.4000,-0.3635
1782675370.909712,-6.3422,20.7696,-0.3007,0.4000,-0.4826
1782675370.959776,-6.3231,20.7637,-0.3248,0.4000,-0.4177
1782675371.009783,-6.3039,20.7572,-0.3459,0.4000,-0.4551
1782675371.059879,-6.2849,20.7504,-0.3688,0.4000,-0.3250
1782675371.109735,-6.2661,20.7431,-0.3851,0.4000,-0.2503
1782675371.159884,-6.2475,20.7356,-0.3977,0.4000,-0.2600
1782675371.209793,-6.2289,20.7277,-0.4107,0.4000,-0.1175
1782675371.259751,-6.2105,20.7197,-0.4166,0.4000,-0.0749
1782675371.309716,-6.1921,20.7116,-0.4204,0.4000,-0.1251
1782675371.359754,-6.1737,20.7034,-0.4266,0.4000,-0.0772
1782675371.409836,-6.1553,20.6950,-0.4305,0.4000,-0.0590
1782675371.459743,-6.1371,20.6866,-0.4335,0.4000,-0.0732
1782675371.509700,-6.1188,20.6782,-0.4372,0.4000,-0.0242
1782675371.559771,-6.1005,20.6696,-0.4384,0.4000,-0.0119
1782675371.609702,-6.0823,20.6611,-0.4390,0.4000,-0.0060
1782675371.659845,-6.0641,20.6525,-0.4393,0.4000,0.0216
1782675371.709704,-6.0458,20.6439,-0.4382,0.4000,0.0209
1782675371.759808,-6.0276,20.6354,-0.4371,0.4000,0.0200
1782675371.809719,-6.0093,20.6269,-0.4361,0.4000,0.0136
1782675371.859727,-5.9911,20.6184,-0.4354,0.4000,0.0270
1782675371.909736,-5.9729,20.6099,-0.4341,0.4000,0.0210
1782675371.959790,-5.9546,20.6014,-0.4330,0.4000,0.0099
1782675372.009984,-5.9363,20.5930,-0.4325,0.4000,0.0262
1782675372.059920,-5.9179,20.5845,-0.4312,0.4000,0.0308
1782675372.109769,-5.8997,20.5761,-0.4296,0.4000,0.0547
1782675372.159922,-5.8813,20.5677,-0.4269,0.4000,0.0432
1782675372.209852,-5.8630,20.5594,-0.4247,0.4000,0.0805
1782675372.259929,-5.8446,20.5510,-0.4207,0.4000,-0.0108
1782675372.309831,-5.8262,20.5428,-0.4212,0.4000,-0.0010
1782675372.359833,-5.8077,20.5345,-0.4212,0.4000,0.0649
1782675372.409765,-5.7893,20.5263,-0.4179,0.4000,0.0548
1782675372.459866,-5.7710,20.5181,-0.4152,0.4000,0.0518
1782675372.509871,-5.7525,20.5100,-0.4126,0.4000,0.0185
1782675372.559744,-5.7340,20.5019,-0.4116,0.4000,0.0329
1782675372.609740,-5.7156,20.4938,-0.4100,0.4000,0.0333
1782675372.659703,-5.6971,20.4858,-0.4083,0.4000,0.0205
1782675372.759669,-5.6783,20.4777,-0.4072,0.4000,0.0515
1782675372.809695,-5.6599,20.4698,-0.4046,0.4000,0.0642
1782675372.859713,-5.6415,20.4618,-0.4014,0.4000,0.0591
1782675372.909665,-5.6229,20.4540,-0.3984,0.4000,0.0661
1782675372.959734,-5.6043,20.4462,-0.3951,0.4000,0.0402
1782675373.009675,-5.5857,20.4384,-0.3930,0.4000,0.1485
1782675373.059772,-5.5672,20.4307,-0.3856,0.4000,0.0090
1782675373.109700,-5.5486,20.4231,-0.3852,0.4000,0.0772
1782675373.159696,-5.5299,20.4156,-0.3813,0.4000,0.0479
1782675373.209670,-5.5112,20.4081,-0.3789,0.4000,0.0381
1782675373.259690,-5.4925,20.4007,-0.3770,0.4000,0.0565
1782675373.309810,-5.4738,20.3933,-0.3742,0.4000,-0.0371
1782675373.359744,-5.4551,20.3859,-0.3760,0.4000,0.0485
1782675373.409681,-5.4364,20.3785,-0.3735,0.4000,0.0581
1782675373.459763,-5.4176,20.3712,-0.3706,0.4000,0.0348
1782675373.509796,-5.3989,20.3639,-0.3689,0.4000,0.0402
1782675373.559656,-5.3801,20.3566,-0.3669,0.4000,0.0259
1782675373.609762,-5.3613,20.3494,-0.3655,0.4000,0.0865
1782675373.659788,-5.3426,20.3422,-0.3612,0.4000,0.0734
1782675373.709689,-5.3237,20.3351,-0.3575,0.4000,0.0254
1782675373.759761,-5.3048,20.3280,-0.3562,0.4000,0.0205
1782675373.810073,-5.2859,20.3210,-0.3552,0.4000,0.0137
1782675373.859940,-5.2671,20.3140,-0.3545,0.4000,0.0517
1782675373.909809,-5.2481,20.3070,-0.3519,0.4000,0.0186
1782675373.959847,-5.2292,20.3001,-0.3509,0.4000,0.0382
1782675374.009735,-5.2104,20.2932,-0.3490,0.4000,0.0529
1782675374.059777,-5.1907,20.2860,-0.3463,0.4000,0.0145
1782675374.109749,-5.1725,20.2794,-0.3455,0.4000,0.0593
1782675374.159730,-5.1536,20.2726,-0.3425,0.4000,0.0789
1782675374.209892,-5.1346,20.2659,-0.3386,0.4000,0.0656
1782675374.259838,-5.1156,20.2592,-0.3353,0.4000,0.0414
1782675374.309896,-5.0966,20.2525,-0.3333,0.4000,-0.0353
1782675374.359858,-5.0776,20.2460,-0.3350,0.4000,0.0697
1782675374.409802,-5.0584,20.2393,-0.3315,0.4000,0.0284
1782675374.459701,-5.0394,20.2327,-0.3300,0.4000,0.0265
1782675374.509847,-5.0204,20.2262,-0.3287,0.4000,0.0000
1782675374.559661,-5.0013,20.2197,-0.3287,0.4000,0.0060
1782675374.609759,-4.9822,20.2132,-0.3284,0.4000,0.1108
1782675374.659816,-4.9631,20.2067,-0.3229,0.4000,0.1162
1782675374.709749,-4.9440,20.2003,-0.3170,0.4000,0.2025
1782675374.759745,-4.9250,20.1941,-0.3069,0.4000,0.3011
1782675374.809672,-4.9057,20.1880,-0.2917,0.4000,0.3977
1782675374.859761,-4.8865,20.1822,-0.2718,0.4000,0.3802
1782675374.909676,-4.8671,20.1768,-0.2526,0.4000,0.4450
1782675374.959769,-4.8476,20.1718,-0.2303,0.4000,0.4350
1782675375.009668,-4.8277,20.1671,-0.2081,0.4000,0.6482
1782675375.059716,-4.8084,20.1630,-0.1761,0.4000,0.5011
